,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
178,1000741180,,Shorts,Film & Video,USD,03/11/13,500000,09/10/13 21:55,512000,successful,81,US,512000.0,512000,USD 500000
179,1000741387,,Product Design,Design,USD,26/09/15,1000000,27/08/15 22:02,80500,failed,10,US,80500.0,80500,USD 1000000
180,1000752960,,Documentary,Film & Video,GBP,10/07/14,50000,10/06/14 10:36,1000,failed,1,GB,1681.0,1712,USD 85600
181,1000754401,,Tabletop Games,Games,USD,16/06/15,5000000,17/05/15 21:44,182500,failed,32,US,182500.0,182500,USD 5000000
182,1000758916,,Music,Music,USD,01/10/16,400000,01/09/16 15:32,462900,successful,37,US,1500.0,462900,USD 400000
183,1000761521,,Thrillers,Film & Video,USD,06/02/18,500000,23/12/17 20:34,31000,live,4,US,20000.0,31000,USD 500000
184,1000767040,,Product Design,Design,USD,23/11/16,3000000,24/10/16 03:35,104100,canceled,46,US,54900.0,104100,USD 3000000
185,1000770149,,Children's Books,Publishing,GBP,12/06/13,550000,13/05/13 13:59,572100,successful,140,GB,878783.0,893795,USD 859268
186,1000772297,,Product Design,Design,USD,05/10/14,500000,09/09/14 20:17,2640700,successful,327,US,2640700.0,2640700,USD 500000
187,1000776914,,Software,Technology,GBP,29/12/12,4000000,29/11/12 13:54,4705686,successful,3080,GB,7536514.0,7537902,USD 6407484
188,1000777557,,Rock,Music,USD,19/09/10,400000,30/07/10 23:23,3000,failed,2,US,3000.0,3000,USD 400000
189,1000781363,,Children's Books,Publishing,USD,09/07/14,1965000,09/06/14 09:10,2031300,successful,164,US,2031300.0,2031300,USD 1965000
190,1000781512,,Shorts,Film & Video,USD,10/01/12,80000,09/12/11 00:23,85000,successful,19,US,85000.0,85000,USD 80000
191,1000785030,,Illustration,Art,USD,17/01/15,27500,03/01/15 04:12,64200,successful,40,US,64200.0,64200,USD 27500
192,1000786724,,Video Games,Games,USD,18/01/15,1400000,19/12/14 07:49,11300,failed,18,US,11300.0,11300,USD 1400000
193,1000788629,,Pop,Music,USD,06/07/16,1500000,07/05/16 00:02,1800900,successful,69,US,1800900.0,1800900,USD 1500000
194,100078996,,Apps,Technology,MXN,21/12/16,5500000,19/11/16 04:05,5668000,successful,24,MX,245.0,273922,USD 265803
195,1000802137,,People,Photography,USD,12/12/15,250000,12/11/15 07:06,0,failed,0,US,0.0,0,USD 250000
196,1000804307,,Games,Games,USD,22/09/17,200000,23/08/17 09:59,369,failed,3,US,0.0,369,USD 200000
197,1000804742,,Audio,Journalism,GBP,24/02/17,1000000,25/01/17 16:21,33750,failed,15,GB,11505.0,42372,USD 1255461
198,1000810416,,Apparel,Fashion,GBP,31/07/17,20000,06/07/17 17:49,1500,failed,1,GB,1940.0,1972,USD 26292
199,1000811882,,Video Games,Games,GBP,10/11/14,250000,19/10/14 20:35,309700,successful,107,GB,498378.0,484823,USD 391365
200,1000823935,,Design,Design,USD,15/07/15,3500000,15/06/15 17:55,3920900,successful,120,US,3920900.0,3920900,USD 3500000
201,1000827504,,Photography,Photography,USD,21/08/12,1100000,10/07/12 02:31,7500,canceled,1,US,7500.0,7500,USD 1100000
202,1000827890,,Design,Design,USD,01/03/17,500000,02/02/17 23:49,4500,failed,2,US,0.0,4500,USD 500000
203,1000834930,,Food,Food,CAD,23/01/17,5000000,01/12/16 21:16,0,failed,0,CA,0.0,0,USD 3811266
204,1000844246,,Apparel,Fashion,USD,10/08/15,300000,22/07/15 15:31,2307900,successful,140,US,2307900.0,2307900,USD 300000
205,1000850525,,Photobooks,Photography,USD,20/07/16,1750000,20/06/16 08:10,65600,failed,14,US,61500.0,65600,USD 1750000
206,1000853310,,Shorts,Film & Video,USD,27/02/12,50000,28/01/12 04:22,500,failed,1,US,500.0,500,USD 50000
207,1000865260,,Film & Video,Film & Video,USD,10/06/11,500000,17/05/11 22:17,0,failed,0,US,0.0,0,USD 500000
208,1000869383,,Comics,Comics,SEK,18/07/16,445000,18/06/16 20:16,850300,successful,47,SE,40954.0,98603,USD 51603
209,1000883509,,Festivals,Theater,USD,01/06/16,400000,29/04/16 19:53,481300,successful,105,US,481300.0,481300,USD 400000
210,1000885772,,Product Design,Design,GBP,10/10/15,1500000,04/09/15 16:33,1526700,successful,85,GB,2335814.0,2357692,USD 2316459
211,100089599,,Apparel,Fashion,EUR,18/12/16,328600,18/11/16 18:51,377600,successful,44,FR,42794.0,394443,USD 343257
212,1000896053,,Product Design,Design,USD,24/04/15,800000,25/03/15 14:58,0,failed,0,US,0.0,0,USD 800000
213,1000916036,,Performance Art,Art,EUR,13/12/17,70000,14/10/17 08:25,8500,failed,4,FR,8886.0,10035,USD 82642
214,1000918505,,Games,Games,USD,23/02/17,1500000,24/01/17 20:46,0,canceled,0,US,0.0,0,USD 1500000
215,100091944,,Film & Video,Film & Video,CAD,08/05/14,3887500,09/04/14 22:39,0,failed,0,CA,0.0,0,USD 3589566
216,1000922108,,Theater,Theater,USD,11/10/12,900000,12/09/12 05:32,1004600,successful,115,US,1004600.0,1004600,USD 900000
217,1000932522,,Games,Games,USD,03/03/13,150000,01/02/13 20:14,162000,successful,52,US,162000.0,162000,USD 150000
218,1000937140,,Publishing,Publishing,USD,09/12/12,350000,07/11/12 19:53,0,failed,0,US,0.0,0,USD 350000
219,1000940032,,Video Games,Games,USD,08/12/16,15000,08/11/16 08:20,16500,successful,7,US,2500.0,16500,USD 15000
220,1000942804,,Documentary,Film & Video,USD,02/07/16,525000,02/06/16 04:55,0,failed,0,US,0.0,0,USD 525000
221,1000953875,,Video Games,Games,USD,23/03/15,30000000,22/01/15 22:28,100,failed,1,US,100.0,100,USD 30000000
222,1000968500,,Ceramics,Art,USD,24/05/13,300000,10/05/13 04:48,438600,successful,94,US,438600.0,438600,USD 300000
223,1000983983,,Pop,Music,USD,30/09/11,200000,09/08/11 23:19,17000,failed,7,US,17000.0,17000,USD 200000
224,1000987760,,Children's Books,Publishing,USD,19/02/17,300000,05/01/17 19:10,9100,failed,4,US,2000.0,9100,USD 300000
225,1000988678,,Crafts,Crafts,USD,30/08/14,700000,06/08/14 21:31,0,failed,0,US,0.0,0,USD 700000
226,1000988864,,Vegan,Food,USD,01/04/17,200000,22/02/17 18:32,216477,successful,52,US,52500.0,216477,USD 200000
227,1000992739,,Playing Cards,Games,USD,18/08/14,75000,19/07/14 19:02,120700,successful,56,US,120700.0,120700,USD 75000
228,1000997384,,Comics,Comics,USD,03/06/14,200000,16/04/14 05:25,258500,successful,105,US,258500.0,258500,USD 200000
229,1001000566,,Publishing,Publishing,USD,05/03/14,150000,04/02/14 01:30,150000,successful,26,US,150000.0,150000,USD 150000
230,100101389,,Food,Food,USD,01/04/14,2500000,25/02/14 00:15,3006600,successful,161,US,3006600.0,3006600,USD 2500000
231,100101652,,Art Books,Publishing,USD,12/08/11,1500000,22/07/11 00:28,2500,canceled,1,US,2500.0,2500,USD 1500000
232,1001019464,,Playing Cards,Games,USD,31/07/16,500000,16/07/16 11:18,17600,failed,6,US,10000.0,17600,USD 500000
233,1001020080,,Dance,Dance,USD,16/08/15,120000,11/08/15 17:13,120500,successful,21,US,120500.0,120500,USD 120000
234,100102338,,Product Design,Design,USD,28/04/16,15000,08/04/16 23:36,21800,successful,15,US,21800.0,21800,USD 15000
235,1001028167,,Poetry,Publishing,GBP,28/07/13,400000,28/06/13 23:17,2000,failed,1,GB,3066.0,3030,USD 606097
236,1001033266,,Fiction,Publishing,USD,23/12/14,50000,03/12/14 04:26,100,failed,1,US,100.0,100,USD 50000
237,1001035783,,Indie Rock,Music,USD,14/06/11,100000,15/04/11 09:00,0,failed,0,US,0.0,0,USD 100000
238,1001042227,,Product Design,Design,USD,14/08/15,7500000,30/06/15 03:47,173600,failed,21,US,173600.0,173600,USD 7500000
239,1001043181,,Rock,Music,USD,26/06/16,550000,27/05/16 11:39,0,failed,0,US,0.0,0,USD 550000
240,1001048123,,Film & Video,Film & Video,USD,03/05/13,150000,03/04/13 03:09,161200,successful,27,US,161200.0,161200,USD 150000
241,1001052357,,Graphic Novels,Comics,AUD,08/01/17,1800000,09/12/16 04:00,83200,failed,23,AU,37522.0,62355,USD 1349022
242,1001057158,,Photography,Photography,USD,25/10/14,1700000,26/08/14 21:23,3500,failed,2,US,3500.0,3500,USD 1700000
243,1001064677,,Comics,Comics,USD,04/06/11,515000,25/04/11 21:36,596550,successful,97,US,596550.0,596550,USD 515000
244,1001077166,,Fabrication Tools,Technology,USD,11/07/12,500000,11/06/12 13:55,500000,successful,57,US,500000.0,500000,USD 500000
245,1001086968,,Documentary,Film & Video,USD,06/01/15,2000000,07/12/14 19:45,2242100,successful,383,US,2242100.0,2242100,USD 2000000
246,1001087429,,Comedy,Film & Video,GBP,03/07/14,40000,03/06/14 16:00,106500,successful,36,GB,178351.0,182579,USD 68574
247,1001087682,,Restaurants,Food,USD,01/10/15,10000000,03/09/15 17:32,160000,failed,13,US,160000.0,160000,USD 10000000
248,1001093391,,Film & Video,Film & Video,USD,21/03/14,550000,19/02/14 21:04,661400,successful,88,US,661400.0,661400,USD 550000
249,1001097057,,Public Art,Art,USD,13/04/17,500000,08/03/17 17:54,725900,successful,26,US,30000.0,725900,USD 500000
250,1001110351,,Tabletop Games,Games,USD,27/07/17,100000,26/06/17 15:52,74500,canceled,52,US,31600.0,74500,USD 100000
251,1001115961,,Restaurants,Food,USD,31/08/15,2500000,01/08/15 18:33,0,failed,0,US,0.0,0,USD 2500000
252,1001116225,,Art,Art,USD,13/05/15,500000,14/03/15 12:40,0,failed,0,US,0.0,0,USD 500000
253,1001126692,,Performances,Dance,USD,19/09/15,45000,19/08/15 21:02,16000,failed,4,US,16000.0,16000,USD 45000
254,1001128468,,Photography,Photography,CAD,01/06/17,50000,17/04/17 17:54,184500,successful,30,CA,15382.0,136434,USD 36974
255,1001132597,,Hardware,Technology,USD,24/06/16,350000,25/05/16 16:19,10700,failed,7,US,10700.0,10700,USD 350000
256,1001135664,,Food,Food,USD,24/03/14,2250000,22/02/14 22:45,5000,failed,2,US,5000.0,5000,USD 2250000
257,1001136944,,Sculpture,Art,USD,05/03/16,500000,20/01/16 00:50,5200,failed,4,US,5200.0,5200,USD 500000
258,1001137002,,Documentary,Film & Video,GBP,28/03/14,200000,26/02/14 10:27,0,failed,0,GB,0.0,0,USD 332662
259,1001143049,,Mobile Games,Games,USD,01/12/14,2500000,24/10/14 12:24,1843100,canceled,71,US,1843100.0,1843100,USD 2500000
260,1001149306,,Fiction,Publishing,USD,05/01/14,35000,06/12/13 20:23,106700,successful,14,US,106700.0,106700,USD 35000
261,100114978,,Software,Technology,GBP,13/06/15,550000,13/05/15 13:20,715700,successful,184,GB,1114799.0,1133549,USD 871108
262,1001156528,,Video Games,Games,USD,09/05/12,1200000,09/04/12 15:07,68600,failed,14,US,68600.0,68600,USD 1200000
263,1001157858,,Drinks,Food,USD,21/06/15,2800000,15/05/15 20:39,1202400,failed,62,US,1202400.0,1202400,USD 2800000
264,1001159174,,Performances,Dance,USD,21/12/14,150000,21/11/14 08:02,190000,successful,47,US,190000.0,190000,USD 150000
265,1001165113,,Pop,Music,USD,05/09/13,1000000,06/08/13 04:02,1171300,successful,195,US,1171300.0,1171300,USD 1000000
266,10011702,,Documentary,Film & Video,GBP,09/08/16,1000000,30/06/16 17:51,0,failed,0,GB,0.0,0,USD 1296680
267,1001181420,,Rock,Music,USD,15/07/09,1000000,20/06/09 22:15,1032800,successful,65,US,1032800.0,1032800,USD 1000000
268,1001188527,,Fashion,Fashion,EUR,14/06/16,200000,29/05/16 22:04,202800,successful,7,DE,225415.0,228232,USD 225081
269,1001190550,,Accessories,Fashion,EUR,26/06/16,1000000,15/05/16 22:43,85500,failed,25,DE,96676.0,95204,USD 1113499
270,1001216413,,Product Design,Design,EUR,09/03/17,5900000,22/01/17 16:53,402100,failed,50,FR,91710.0,426468,USD 6257557
271,1001217929,,Animation,Film & Video,USD,16/03/14,250000,14/02/14 23:56,118669,failed,15,US,118669.0,118669,USD 250000
272,1001218320,,Games,Games,USD,12/08/12,80000,13/06/12 05:33,4500,failed,3,US,4500.0,4500,USD 80000
273,1001223817,,Shorts,Film & Video,USD,18/09/16,200000,29/08/16 22:44,31000,failed,9,US,7500.0,31000,USD 200000
274,1001227372,,Film & Video,Film & Video,USD,09/06/12,339798,10/05/12 07:43,5000,failed,1,US,5000.0,5000,USD 339798
275,1001228129,,Rock,Music,USD,24/06/17,220000,25/05/17 22:27,241500,successful,52,US,35500.0,241500,USD 220000
276,1001230250,,Art,Art,USD,12/07/10,300000,12/05/10 21:45,312500,successful,55,US,312500.0,312500,USD 300000
277,1001242672,,Documentary,Film & Video,USD,15/09/11,1000000,01/08/11 17:35,176500,failed,34,US,176500.0,176500,USD 1000000
278,1001243185,,Documentary,Film & Video,USD,24/04/11,500000,24/03/11 00:08,10000,failed,1,US,10000.0,10000,USD 500000
279,1001243867,,Animation,Film & Video,GBP,04/06/13,12500,14/05/13 10:17,24200,successful,19,GB,37154.0,37694,USD 19470
280,1001244864,,Family,Film & Video,USD,06/12/14,350000,05/11/14 15:50,358500,successful,43,US,358500.0,358500,USD 350000
281,100124630,"""Progress"" The Steampunk Series - Season 2",Film & Video,Film & Video,USD,05/09/15,4000000,06/08/15 03:19,73300,failed,18,US,73300.0,73300,USD 4000000
282,1001251896,Winter Writing Residency,Art,Art,USD,15/02/12,100000,28/01/12 19:07,114500,successful,21,US,114500.0,114500,USD 100000
283,1001259618,DOME Shades: Sunglasses for Big Heads,Accessories,Fashion,USD,31/03/15,1000000,25/02/15 21:13,323800,failed,36,US,323800.0,323800,USD 1000000
284,1001263250,A Portrait a Day 365 Challenge,Painting,Art,USD,25/12/14,3000000,25/11/14 17:43,115200,failed,9,US,115200.0,115200,USD 3000000
285,1001265769,XPUMP | TURN ANY SOUND SOURCE INTO A HOME THEATER EXPERIENCE,Sound,Technology,USD,21/10/16,2500000,06/09/16 10:00,22767300,successful,2278,US,1667900.0,22767300,USD 2500000
286,1001270191,Complete Paine's Skatepark,Public Art,Art,USD,03/04/13,1000000,14/03/13 22:01,1151110,successful,177,US,1151110.0,1151110,USD 1000000
287,1001279854,Westward #8,Comic Books,Comics,USD,31/07/14,250000,25/06/14 17:27,261100,successful,75,US,261100.0,261100,USD 250000
288,1001288451,Paperback & Kindle available but get it for less here!,Fiction,Publishing,GBP,09/07/17,5000,09/06/17 02:20,3300,failed,6,GB,258.0,4281,USD 6487
289,1001292387,TIBA Putt: A personal approach to improve your putting,Product Design,Design,USD,14/05/14,922500,14/04/14 04:54,107600,failed,32,US,107600.0,107600,USD 922500
290,1001295591,Ghost Herds: Rescuing horses and horse people in Kentucky,Nonfiction,Publishing,USD,25/02/13,220000,26/01/13 03:06,251000,successful,31,US,251000.0,251000,USD 220000
291,100130008,Gideon's Epic Forge,Sculpture,Art,USD,30/08/14,55000,31/07/14 23:40,70800,successful,23,US,70800.0,70800,USD 55000
292,1001302417,Survyval Breakthrough Hoodie,Apparel,Fashion,EUR,01/07/17,2000000,22/05/17 11:38,100,failed,1,IT,0.0,114,USD 2282402
293,1001302832,The Farmer the Bean and the Holy Roast,,Food,USD,21/02/13,350000,22/01/13 22:58,127800,failed,29,US,127800.0,127800,USD 350000
294,1001303993,A Jessica Rabbit Production,,Music,USD,16/07/12,130000,28/06/12 05:56,62500,failed,10,US,62500.0,62500,USD 130000
295,1001304256,FINAL HOURS!!! Kira Kira Rainbow Unicorn Stickers!,,Crafts,AUD,17/01/16,25000,02/01/16 09:03,100900,successful,39,AU,73439.0,70907,USD 17569
296,1001328623,Belleflower - A Feature Film,,Film & Video,USD,28/05/14,250000,07/05/14 23:32,386337,successful,42,US,386337.0,386337,USD 250000
297,1001333672,Mutant Plants: A Guide (Canceled),,Publishing,GBP,03/08/13,100000,04/07/13 11:17,5500,canceled,6,GB,8334.0,8539,USD 155255
298,1001338336,MAB MINDZ AT SOUND SET 2014,,Fashion,USD,09/05/14,150000,22/04/14 02:33,24700,failed,9,US,24700.0,24700,USD 150000
299,1001338443,Lei,,Film & Video,GBP,17/04/16,37000,24/03/16 18:44,49500,successful,17,GB,70320.0,71171,USD 53198
300,1001339505,"""The Get Back"" an adaptation of Wrong Becomes Me",,Film & Video,USD,03/08/10,900000,24/06/10 13:34,17100,failed,8,US,17100.0,17100,USD 900000
301,1001340544,The Bicycle Bus,,Art,USD,25/03/13,450000,20/02/13 20:45,526300,successful,107,US,526300.0,526300,USD 450000
302,100134337,Danger!  Extreme Lawn Darts (Canceled),,Games,USD,30/05/12,1000000,15/05/12 21:11,6000,canceled,3,US,6000.0,6000,USD 1000000
303,1001344493,My 1st Cookbook (for children),,Publishing,USD,29/07/13,380000,29/06/13 02:37,27200,failed,9,US,27200.0,27200,USD 380000
304,1001347176,The Book of Maxwell,,Journalism,USD,07/08/17,150000,12/07/17 23:47,180400,successful,33,US,50000.0,180400,USD 150000
305,1001348491,Glory of the Three Kingdoms - Guandu Core Set,,Games,USD,07/12/12,700000,23/10/12 14:43,778200,successful,130,US,778200.0,778200,USD 700000
306,1001352451,The Great Apple Pie,,Food,CAD,15/08/14,1500,16/07/14 05:03,600,failed,2,CA,559.0,550,USD 1376
307,1001353002,The Project Unknown (Canceled),,Games,NOK,07/11/15,5000000,08/09/15 18:59,500,canceled,1,NO,60.0,58,USD 576728
308,1001353112,It belongs to the world: Ackermann's Repository of Arts!,,Fashion,USD,05/07/13,500000,05/06/13 02:50,0,failed,0,US,0.0,0,USD 500000
309,1001366443,SEVEN DEVILS - Feature Film,,Film & Video,USD,12/05/17,700000,13/03/17 08:36,81000,failed,10,US,0.0,81000,USD 700000
310,1001368898,Riposte (Canceled),,Games,EUR,18/11/15,1500000,19/10/15 20:10,103000,canceled,28,NL,116894.0,110086,USD 1603198
311,1001373564,Chill Puck - Keep your beverage colder longer.,,Design,USD,08/05/13,750000,10/04/13 02:00,4175900,successful,1127,US,4175900.0,4175900,USD 750000
312,1001377540,Heroes And Other Strangers at FringeNYC,,Theater,USD,02/07/11,197100,30/05/11 05:52,230850,successful,53,US,230850.0,230850,USD 197100
313,1001404128,Project World,,Photography,GBP,30/04/14,2000000,26/03/14 00:45,2500,failed,2,GB,4120.0,4219,USD 3375186
314,1001407622,Quadrato Retractable Knife - Make 100,,Design,USD,21/11/17,535000,07/11/17 22:41,267000,failed,35,US,75300.0,267000,USD 535000
315,1001423755,Single Track - contemporary art gallery and espresso bar,,Art,GBP,22/11/13,990000,23/10/13 21:08,1001500,successful,85,GB,1615158.0,1622519,USD 1603888
316,1001432466,The Great Fly Cup Bake Off,,Food,GBP,08/09/15,25000,09/08/15 20:29,34000,successful,17,GB,52683.0,52438,USD 38558
317,1001435839,"Un Amour Oublie ""a love forgotten""",,Film & Video,USD,10/06/15,500000,11/05/15 19:37,0,failed,0,US,0.0,0,USD 500000
318,1001442355,In the Loop: A Resource Strategy Game for Tomorrow's Leaders,,Games,USD,07/08/15,1000000,08/07/15 14:01,1441400,successful,102,US,1441400.0,1441400,USD 1000000
319,1001442379,The Contractors - Create 3D Model: Prop Asset Model #1,,Games,USD,26/05/17,200000,05/05/17 12:47,234800,successful,17,US,34000.0,234800,USD 200000
320,100144828,Sasha's Fashion Show - Spectacle,,Fashion,USD,21/03/14,175000,03/03/14 21:40,219000,successful,51,US,219000.0,219000,USD 175000
321,1001468086,Bass River Press,,Publishing,USD,05/04/15,200000,06/03/15 19:58,32500,failed,6,US,32500.0,32500,USD 200000
322,100147142,Betul Soykan Records Joaquin Turina Violin Works CD Project,,Music,USD,24/09/14,225000,25/08/14 02:33,4000,failed,4,US,4000.0,4000,USD 225000
323,1001473842,Food truck for the world.,,Food,USD,15/09/15,200000,31/08/15 17:28,0,failed,0,US,0.0,0,USD 200000
324,1001476723,Publishing The Occupy Portraits,,Photography,USD,09/07/14,6000000,10/05/14 07:23,1082000,failed,71,US,1082000.0,1082000,USD 6000000
325,1001484182,Daweyu Hills – Crop to Cup,,Food,USD,15/10/15,2500000,15/09/15 21:01,2581600,successful,172,US,2581600.0,2581600,USD 2500000
326,1001490622,TimeChat™ (Canceled),,Technology,AUD,24/10/14,3300000,23/09/14 21:05,111000,canceled,5,AU,99148.0,97608,USD 2901864
327,1001494526,Dream Project,,Art,EUR,06/11/17,20000000,07/09/17 18:55,0,failed,0,DE,0.0,0,USD 23308122
328,100149523,Duncan Woods - Chameleon EP,,Music,AUD,25/08/15,450000,04/08/15 12:05,476700,undefined,0,"N0""",,340208,USD 321153
329,1001498884,Peripheral vision - short film,,Film & Video,AUD,02/06/15,25000,08/05/15 10:16,84200,successful,17,AU,67175.0,64989,USD 19296
330,1001502333,Pimax: The World's First 8K VR Headset,,Technology,USD,03/11/17,20000000,19/09/17 19:02,423661849,successful,5946,US,60819400.0,423661849,USD 20000000
331,1001503577,i do it 4 oakland,,Art,USD,11/12/13,480000,11/11/13 23:17,508020,successful,102,US,508020.0,508020,USD 480000
332,1001508135,Florida: A Broken Kingdom,,Publishing,USD,15/08/14,700000,16/07/14 22:27,0,failed,0,US,0.0,0,USD 700000
333,1001513743,Help start Jacksonville's FIRST Paint Your Own Pottery Store,,Art,USD,04/11/14,800000,25/09/14 00:57,10000,failed,1,US,10000.0,10000,USD 800000
334,1001516983,Baby Boom Baby Bag,,Fashion,GBP,28/09/13,150000,28/08/13 18:58,27900,failed,12,GB,43435.0,44780,USD 240755
