ID,backedLocation,age
1008393454,GBK,76
1008397415,BR,43
1008399677,GBK,44
1008402442,BR,22
1008417132,GBK,62
10084188,US,22
1008418863,BR,70
1008422580,GBK,77
1008432792,GBK,60
1008433066,GBK,35
1008435969,US,79
100843721,BR,37
1008441484,BR,64
1008452184,US,45
1008452863,US,69
100845355,BR,53
1008454668,BR,79
1008457418,US,54
1008467052,GBK,20
1008468553,US,45
1008469727,BR,32
1008477107,BR,75
1008491921,GBK,19
1008498698,US,32
1008500872,US,58
1008506121,GBK,35
1008517036,BR,55
1008523459,BR,32
1008541493,US,38
1008548792,US,19
1008554654,US,26
1008557091,BR,53
1008563861,GBK,47
1008570092,BR,44
1008581356,GBK,51
1008586724,US,77
100858855,GBK,31
100860604,BR,37
1008619519,BR,55
1008644427,BR,63
1008646958,BR,58
1008651256,BR,46
1008667332,US,22
100866883,US,36
1008671527,BR,21
1008675685,BR,27
1008682450,BR,71
100868253,US,33
1008683670,US,38
1008685794,GBK,66
1008690768,US,49
1008693101,US,59
1008700229,BR,17
1008705746,BR,26
1008706475,GBK,41
1008716395,BR,24
1008722008,US,66
1008722852,GBK,23
1008725396,GBK,71
100872615,BR,26
1008731222,US,72
1008742687,BR,45
1008748515,US,36
1008749119,US,55
1008750417,GBK,33
1008755896,BR,71
1008762310,US,51
1008762911,BR,30
1008774793,US,26
1008777286,US,48
1008789148,GBK,35
1008790242,BR,28
100879523,BR,60
1008808303,US,38
1008815806,US,69
1008824835,US,24
1008826259,US,70
1008826903,US,22
1008853772,GBK,53
1008855015,BR,41
1008856924,GBK,21
1008863109,US,63
1008863508,US,33
1008869084,GBK,73
1008873636,US,31
1008876088,US,38
100887816,US,46
1008898266,US,63
1008901539,GBK,42
1008902286,BR,67
1008903805,GBK,52
1008904717,BR,43
100892321,US,18
1008923900,US,24
10089293,US,44
1008929310,BR,41
1008930901,GBK,46
1008933869,US,32
1008935713,US,27
1008941852,BR,35
1008942787,GBK,63
1008958133,US,26
1008961655,US,79
1008978277,BR,17
1008978325,US,69
10089834,US,28
1008990990,BR,70
1009000641,BR,62
1009004072,GBK,74
1009011535,US,40
1009012995,US,25
100902107,BR,18
1009032827,US,54
1009036678,BR,46
1009038481,GBK,67
100903994,GBK,56
1009041597,US,51
100904461,BR,45
1009058925,GBK,41
1009083517,US,19
1009083559,US,59
1009084474,GBK,57
1009098550,US,24
1009107346,US,48
1009109244,GBK,22
1009111005,BR,49
1009126956,GBK,50
1009135169,US,25
1009138334,GBK,25
1009143503,US,76
1009148508,US,45
1009154287,BR,78
1009154868,BR,63
1009163954,BR,56
1009171427,US,77
1009173491,US,28
1009175601,US,69
1009175761,BR,48
1009180713,GBK,41
1009193965,GBK,37
1009203813,GBK,27
1009207145,BR,47
1009207392,BR,76
1009210646,BR,40
1009213249,US,38
1009213409,GBK,77
1009216009,GBK,26
1009216959,BR,42
1009221859,GBK,75
1009229049,BR,24
1009229949,GBK,70
1009243994,BR,57
1009252368,GBK,30
1009253715,US,31
1009256578,US,65
1009260867,BR,39
1009262683,GBK,54
1009271436,US,59
100928312,US,70
1009283425,US,46
1009296511,BR,78
1009297530,GBK,78
1009312309,GBK,29
1009316604,US,60
1009317190,BR,73
1009327162,GBK,26
1009333717,GBK,34
1009339859,GBK,76
1009347869,GBK,59
1009358886,BR,73
1009359658,BR,33
100936086,GBK,73
1009366663,GBK,59
1009369767,GBK,26
1009375927,US,79
1009384630,BR,52
1009396068,BR,28
1009397068,BR,38
1009402357,GBK,79
1009420367,US,34
1009444538,US,72
100946027,US,68
1009461870,US,40
1009463663,BR,35
1009469309,GBK,54
100947311,US,51
1009489171,US,61
1009491514,US,54
1009505053,BR,63
1009517189,GBK,28
1009528252,BR,64
1009528648,GBK,50
1009554564,BR,35
1009555021,US,57
1009557852,BR,62
1009566520,US,42
1009575883,US,63
1009576558,US,76
1009595907,US,61
1009612408,GBK,54
1009612464,US,75
1009617891,BR,49
1009637307,US,61
100963764,BR,79
1009639028,US,76
1009639152,GBK,73
1009660627,US,39
1009660880,BR,34
1009661017,BR,33
1009668749,BR,74
1009696636,US,74
1009699318,US,26
10097005,US,48
1009705968,US,67
1009711955,US,42
1009713929,BR,77
1009722014,US,32
1009723143,GBK,53
1009734006,US,78
1009735459,US,75
1009736956,BR,66
1009738552,BR,40
1009749695,GBK,27
1009757842,US,79
100975953,GBK,21
1009771343,GBK,54
1009774693,GBK,79
1009783855,US,26
100978413,US,24
1009787158,GBK,39
1009789780,US,45
1009802597,US,31
1009808881,US,24
1009809110,BR,42
1009809497,BR,26
1009813249,US,74
100982845,GBK,68
1009837905,US,59
1009838790,BR,66
100984199,BR,55
1009851439,US,20
1009851957,BR,23
1009852492,US,68
1009854400,GBK,43
1009859288,US,55
1009868211,BR,37
1009872058,BR,19
1009887173,BR,65
1009892642,GBK,35
1009893949,BR,43
1009900942,GBK,34
1009920640,US,36
1009930823,US,32
1009936273,US,66
1009942915,US,39
1009947936,BR,32
1009961099,GBK,79
1009962856,GBK,28
1009968680,BR,31
10100125,BR,55
1010018624,BR,59
1010043252,US,49
1010046428,US,52
1010049830,GBK,71
1010084894,GBK,68
1010093582,BR,42
1010094776,US,62
1010095783,GBK,53
1010099263,US,36
1010110715,GBK,69
101011400,GBK,27
1010123464,US,21
101015450,BR,64
1010155603,US,55
1010167148,BR,68
1010168979,BR,53
1010173138,GBK,23
1010174442,GBK,48
1010178551,BR,65
1010186921,GBK,40
1010197744,GBK,34
101020438,BR,17
1010206281,GBK,56
1010207468,BR,64
1010217550,BR,19
1010227672,BR,52
1010238204,US,23
1010269194,GBK,57
1010274488,GBK,23
101028174,GBK,53
1010293569,US,56
1010298631,US,26
1010305368,US,46
1010306548,US,73
1010309316,US,41
1010315242,US,47
1010316470,US,75
1010319456,US,48
1010321356,GBK,75
1010324680,BR,22
1010333399,US,20
1010348191,BR,26
1010352561,GBK,21
1010353202,US,31
1010356524,GBK,65
1010358109,US,64
1010367581,US,24
1010369479,US,41
1010382203,US,76
101038281,US,63
1010393893,BR,71
1010413306,US,60
1010416435,US,31
1010418454,GBK,47
1010431770,GBK,41
1010435183,BR,63
1010440168,GBK,26
1010441842,GBK,46
1010450782,GBK,41
1010455121,BR,58
101045682,GBK,38
1010458159,US,67
1010470904,US,30
1010485287,GBK,61
1010490795,BR,71
1010493504,BR,50
1010499354,GBK,67
1010516592,BR,78
1010520966,US,69
1010522754,US,25
101052958,BR,66
1010533974,BR,70
1010535635,GBK,49
1010543801,BR,54
1010554396,BR,46
1010555504,GBK,65
1010557781,GBK,32
1010578706,BR,51
1010584633,GBK,63
1010591158,GBK,28
1010592822,GBK,32
101059690,BR,21
1010598232,BR,28
1010599206,GBK,65
1010602030,GBK,41
1010602115,US,25
1010603558,BR,18
1010608289,GBK,76
1010625322,GBK,34
1010631065,US,23
1010635539,GBK,71
1010636969,GBK,63
1010641633,US,23
1010649633,BR,56
1010652075,GBK,64
1010661105,US,58
1010666081,BR,26
1010673178,US,33
1010675304,GBK,36
1010682385,US,35
1010684429,US,53
10106921,BR,61
101069222,BR,57
1010692829,GBK,56
1010693188,US,50
1010694326,US,45
1010695113,GBK,22
1010696622,US,24
1010696846,US,18
1010701682,GBK,66
1010707519,BR,74
1010725357,BR,50
1010734087,GBK,62
1010740281,US,77
1010750239,BR,45
1010755947,US,58
1010757215,US,44
1010758977,US,25
101076483,BR,44
1010766398,US,32
1010777129,US,19
1010778576,GBK,23
1010798987,US,34
1010800390,US,49
101080059,BR,70
1010803299,BR,54
1010814650,GBK,62
1010820426,US,74
1010822477,BR,76
101082624,US,44
1010838745,GBK,18
1010871699,US,27
1010876444,GBK,51
1010880803,BR,42
101088356,BR,40
1010891738,GBK,52
1010901660,BR,74
1010907733,US,52
1010914895,GBK,35
1010917350,GBK,45
1010918879,GBK,28
1010925782,BR,19
101095143,GBK,61
1010953592,BR,49
101096588,US,32
10109773,BR,76
1010977620,GBK,54
1010999300,GBK,57
1011015466,BR,44
101102048,GBK,37
101102517,US,45
1011027346,GBK,31
1011028494,BR,41
1011034244,GBK,40
1011036773,BR,51
1011048722,GBK,48
1011057841,BR,69
1011059850,US,64
1011065149,BR,29
1011066640,US,47
101107140,GBK,41
1011073287,BR,37
1011076186,US,19
1011078798,BR,45
1011079021,GBK,42
1011080329,US,54
1011085028,BR,78
1011085702,BR,36
1011091402,US,60
101109496,GBK,26
1011116615,US,74
1011121722,BR,37
1011122747,GBK,58
1011126082,GBK,28
1011131069,BR,45
1011132760,BR,32
1011142474,GBK,37
1011147686,US,68
1011166533,GBK,26
1011167515,US,55
1011168465,BR,67
1011170380,GBK,27
1011172958,BR,27
1011174550,US,55
1011189410,GBK,28
1011197154,US,25
1011198274,GBK,73
101119993,GBK,75
1011207993,BR,18
1011214149,BR,71
1011224953,US,66
1011228093,US,60
1011248931,GBK,54
1011252850,BR,44
1011257495,GBK,54
1011270775,BR,24
1011277482,BR,54
1011279886,US,35
101128433,BR,37
1011286592,BR,60
1011289637,BR,46
1011294099,BR,25
1011295553,US,46
1011301652,GBK,69
1011304615,GBK,54
1011319459,BR,30
1011322019,GBK,31
1011325063,US,71
1011335464,US,44
1011339921,US,37
101134401,BR,32
1011348775,BR,63
1011357989,US,41
1011362603,BR,77
1011374245,GBK,56
1011374497,US,26
1011381560,GBK,65
1011392707,BR,18
1011396416,US,17
1011403563,GBK,43
1011408693,GBK,24
1011415506,US,66
1011428880,US,46
1011430787,US,33
1011432992,US,61
1011435345,US,29
1011452232,BR,32
101146343,BR,70
1011467673,US,26
1011468686,US,79
1011468847,BR,56
1011477077,BR,63
1011481501,US,56
1011483416,US,35
1011485219,US,34
1011490698,BR,40
1011502029,BR,24
1011508551,GBK,28
1011519134,US,41
1011524428,GBK,71
1011541729,BR,37
1011548579,BR,73
1011554703,US,44
1011559860,US,70
1011566779,US,47
1011568164,GBK,32
1011574171,US,32
1011575016,GBK,53
1011578240,US,75
101157845,BR,59
1011584108,GBK,64
101158548,US,75
1011587111,GBK,59
1011598954,BR,33
1011607665,BR,25
1011613838,GBK,48
1011614416,BR,73
1011619028,BR,19
1011623243,GBK,58
1011626515,GBK,55
1011629403,BR,61
1011645519,BR,61
1011653178,US,17
1011657117,GBK,20
1011660676,GBK,74
1011664710,US,59
1011666608,GBK,18
1011667256,BR,41
101166915,GBK,43
1011680616,GBK,55
1011683270,BR,63
1011684296,BR,48
1011691456,BR,63
101169168,BR,23
1011705525,US,52
1011709031,GBK,61
1011709437,BR,24
1011715374,US,61
1011716069,BR,37
1011716354,BR,33
1011718163,US,64
1011723203,US,43
1011724893,GBK,74
1011729845,US,38
101173232,US,64
1011741938,BR,29
1011754438,BR,39
1011761722,US,63
1011765723,BR,22
1011767615,BR,61
1011774563,BR,42
1011775473,BR,79
1011784198,BR,77
1011785439,BR,73
1011785857,US,63
1011793387,US,74
1011806123,BR,55
1011810104,US,43
101181018,US,21
1011821460,US,42
1011825009,BR,34
1011827283,BR,30
1011830662,GBK,64
1011833151,US,38
1011837866,GBK,24
1011839035,BR,43
1011847451,US,60
1011848979,GBK,38
1011850817,US,43
1011855553,US,31
1011860628,GBK,54
1011861248,GBK,46
1011863247,GBK,72
1011865092,GBK,32
1011888845,GBK,57
1011895837,GBK,35
1011898828,BR,76
1011899709,US,51
101190811,BR,59
1011919830,GBK,52
101193204,US,67
1011939423,GBK,49
101194805,GBK,31
1011952280,BR,35
1011953732,US,68
1011965269,GBK,78
1011967346,BR,64
1011971056,GBK,51
1011996944,GBK,42
1011996990,GBK,54
1011998668,BR,25
101200382,GBK,32
1012003939,GBK,62
1012008898,US,43
1012009393,BR,55
10120159,GBK,56
1012016276,US,63
1012018731,BR,65
1012028906,GBK,74
1012042421,GBK,70
1012052985,GBK,29
1012060419,BR,78
1012070871,GBK,30
1012071398,US,74
1012072717,US,61
1012076836,GBK,26
1012078896,US,62
1012098299,BR,37
1012101826,GBK,23
101210533,US,42
1012106584,BR,64
1012115906,US,50
1012124191,GBK,22
1012142765,US,41
1012164396,US,58
1012165066,GBK,33
1012175050,US,62
1012175484,GBK,77
1012176914,US,53
1012184607,US,70
1012186184,GBK,51
1012187325,US,65
1012188660,GBK,35
1012205909,GBK,49
101221545,US,78
1012220416,BR,68
1012221927,BR,21
1012238393,GBK,65
1012243555,US,70
1012245341,BR,79
1012247232,GBK,17
1012252305,BR,46
1012258065,GBK,32
1012261986,GBK,66
1012262613,US,62
1012263055,BR,45
1012264581,US,57
1012266426,GBK,35
1012291585,US,39
1012293371,BR,48
1012301495,GBK,42
101231027,BR,59
1012312633,BR,74
1012313398,US,38
1012319723,BR,51
1012321262,US,73
1012325806,GBK,79
1012328127,GBK,72
1012334626,BR,44
1012337490,US,53
101234917,BR,22
1012352519,GBK,34
1012364457,US,44
1012365705,BR,20
1012367179,US,39
101237496,US,30
1012376330,BR,33
1012379130,GBK,33
1012392028,BR,29
1012399283,BR,33
1012404766,GBK,59
1012413710,GBK,74
1012420754,BR,19
1012421028,BR,19
1012422256,US,36
1012438241,GBK,65
1012438389,BR,77
1012443954,US,31
1012446920,US,51
1012448004,GBK,73
1012449194,GBK,61
1012467487,BR,21
1012476244,GBK,69
1012476651,BR,30
1012480973,BR,50
1012487499,GBK,76
1012488323,BR,68
1012497254,BR,67
1012501347,GBK,71
1012512108,US,23
1012513938,BR,62
1012533135,US,46
1012534180,US,21
101257201,BR,77
1012575814,US,60
1012581492,BR,64
1012585115,GBK,75
1012597536,BR,73
1012603014,BR,33
1012612441,US,69
1012613651,US,48
101261959,GBK,47
1012646452,US,39
1012654604,BR,19
1012660567,BR,78
1012662172,US,69
1012669326,BR,77
1012671431,US,54
1012673335,US,30
101267519,US,30
1012677561,GBK,40
1012677690,US,57
1012679116,BR,37
1012680091,BR,47
1012684121,GBK,31
101268943,GBK,50
1012696379,BR,53
1012703048,BR,43
1012704793,BR,38
1012707684,US,20
101272268,BR,63
1012729087,US,26
1012744036,US,18
1012747058,BR,60
1012756075,GBK,37
1012759347,US,27
1012760089,US,57
1012768162,GBK,26
101276956,US,70
1012775577,US,71
1012782986,US,59
1012787929,GBK,67
1012789444,GBK,62
1012791990,BR,78
1012792588,GBK,27
10127972,US,45
1012799167,US,57
1012799858,US,61
101280026,US,27
1012807897,US,76
1012816525,GBK,50
1012817910,US,62
101282052,US,46
1012822702,BR,31
1012837062,US,23
1012837575,US,38
1012837921,GBK,43
1012838732,BR,76
1012844176,US,17
1012848844,BR,55
1012856657,BR,67
1012857119,US,64
1012862183,GBK,69
101286868,BR,62
1012875352,BR,67
1012886401,GBK,52
1012886740,BR,22
1012895232,BR,44
1012895442,BR,26
1012901908,GBK,40
101290303,US,60
1012908100,BR,61
1012924504,BR,46
1012934131,GBK,44
1012937016,BR,48
1012948256,GBK,74
1012951816,GBK,27
1012967459,GBK,42
1012979017,GBK,52
1012979343,GBK,33
1012995685,BR,31
1012999216,US,28
1013006034,GBK,33
1013007973,GBK,29
1013015364,GBK,76
1013018482,BR,77
101301890,US,67
1013019633,BR,37
101301964,GBK,45
1013020050,BR,35
1013021535,GBK,66
1013022907,BR,59
1013031233,BR,29
101303414,BR,25
1013038004,BR,46
1013040611,GBK,45
1013046013,US,68
1013055913,GBK,24
1013077529,US,27
1013078852,BR,45
1013083729,US,78
1013086297,US,57
1013090893,BR,56
1013106890,GBK,22
1013110276,GBK,42
1013111154,BR,36
1013115913,BR,27
1013118405,US,30
10131266,BR,64
1013133208,US,59
1013137829,US,30
1013147824,US,43
1013157280,GBK,21
1013161175,US,64
1013165730,US,66
1013175256,GBK,50
1013176158,BR,74
1013179595,US,30
1013187774,BR,69
1013190848,BR,21
1013208395,BR,79
1013211935,US,46
1013227314,BR,58
1013228070,BR,74
1013236914,BR,40
101324219,US,31
1013243732,BR,18
1013247303,GBK,24
1013247763,BR,53
1013253084,BR,54
1013256750,US,77
1013265353,US,45
101327397,US,68
1013291461,BR,48
1013293788,GBK,62
1013301995,US,27
1013303827,US,44
1013308308,BR,71
1013308411,BR,21
1013310008,BR,52
1013311145,US,20
1013319840,GBK,41
1013324797,US,20
1013326103,BR,48
1013328423,BR,39
1013331139,GBK,31
101336613,US,71
1013367956,US,57
1013373332,BR,67
1013374901,GBK,24
1013376278,US,17
1013378450,BR,42
1013378925,BR,65
1013384671,US,71
1013385092,GBK,76
1013385248,US,48
1013385948,GBK,27
1013389538,BR,20
1013390389,BR,58
1013391683,BR,72
1013395779,BR,65
1013401579,GBK,46
1013403770,BR,60
1013408690,US,60
1013411047,BR,61
1013414412,US,76
1013415248,BR,70
1013415482,GBK,60
1013418953,BR,76
1013426137,BR,18
1013429244,BR,45
1013447191,BR,18
101345177,US,19
1013454832,BR,56
1013460627,BR,66
1013464840,US,31
1013465063,US,75
1013466522,US,19
1013481997,US,46
1013495191,BR,53
1013498866,BR,40
1013499846,BR,69
101350028,GBK,60
1013503401,US,36
1013505713,US,54
1013507159,BR,76
1013526951,GBK,74
1013535993,BR,44
101353700,BR,59
101353888,BR,74
1013539499,GBK,61
1013547328,US,44
1013547987,US,45
1013549181,GBK,72
1013550096,GBK,41
1013550788,GBK,50
1013553084,US,52
1013556447,BR,63
1013557476,BR,28
1013579625,BR,32
1013589243,US,60
1013590699,BR,71
1013606032,US,21
1013612018,GBK,43
1013616350,BR,40
1013617287,GBK,77
1013619184,US,57
1013632147,US,40
101363482,US,38
1013636471,BR,77
1013644321,US,21
1013661120,GBK,31
101367606,GBK,58
1013679672,US,50
1013680688,GBK,49
101368510,BR,33
1013687062,GBK,48
1013687630,US,66
101369165,GBK,57
1013693136,GBK,75
10137007,US,55
1013702796,GBK,39
1013704008,US,69
1013709829,GBK,75
1013715797,US,40
1013728452,BR,31
1013741727,BR,65
1013752325,BR,76
1013754926,BR,27
1013770585,US,47
1013775582,US,37
1013780162,GBK,77
1013783768,US,29
1013804450,US,56
1013807369,GBK,32
1013812374,US,74
1013820110,GBK,33
1013854404,BR,23
1013856925,BR,23
1013870132,BR,74
1013877535,US,53
101387763,BR,42
1013885573,US,61
1013893645,BR,40
1013919184,US,17
1013921884,US,54
1013923047,US,47
1013929917,US,62
1013934649,GBK,72
1013935300,BR,17
1013937522,US,46
1013953058,GBK,79
101395376,BR,19
1013957162,BR,27
1013966241,US,46
1013970276,GBK,58
1013977072,BR,43
1013987861,BR,55
1013999702,GBK,30
1014012097,GBK,40
1014036836,GBK,36
1014050357,BR,21
1014062456,GBK,62
101407199,US,41
1014077376,GBK,51
1014087235,BR,29
1014094330,BR,36
1014095503,BR,39
1014100655,GBK,42
1014101413,GBK,38
1014108305,BR,76
1014110420,GBK,46
1014116653,GBK,18
1014125729,US,23
1014129451,GBK,66
1014133501,BR,37
1014139773,GBK,35
1014164299,BR,75
1014171516,GBK,56
1014172784,US,18
1014178502,US,44
1014185765,BR,17
1014187301,US,32
1014194961,US,20
101419502,GBK,79
1014195859,GBK,48
1014205679,US,69
1014224916,GBK,35
1014227114,US,20
1014234027,GBK,38
1014234055,BR,76
1014239653,BR,42
1014243202,BR,51
1014243887,GBK,57
1014247407,GBK,18
1014247553,US,52
1014261525,GBK,21
1014263473,BR,42
1014270761,GBK,39
1014271818,GBK,56
1014272616,GBK,50
1014283380,BR,79
1014294013,BR,46
1014300441,GBK,28
1014315497,GBK,71
1014328412,BR,45
1014332091,US,22
1014333611,BR,31
1014345968,US,39
1014346802,BR,47
1014356333,GBK,54
1014358539,GBK,42
1014359222,BR,79
1014370148,GBK,37
1014374717,BR,64
101437480,GBK,76
1014375612,US,74
1014375793,GBK,70
1014376016,GBK,30
1014376113,BR,74
1014382498,BR,35
1014386816,BR,29
1014386872,US,65
1014389764,GBK,63
1014411511,BR,78
1014422659,US,52
1014457718,US,36
1014458284,US,19
101446102,US,74
1014481653,GBK,63
1014481975,US,62
1014484600,BR,49
1014499773,GBK,64
1014499981,BR,39
1014504468,GBK,73
1014505870,BR,70
1014518705,US,67
101453305,GBK,64
101453314,US,54
101453652,BR,38
1014569071,US,34
1014577403,US,77
1014610497,US,43
1014610768,GBK,50
1014620304,US,20
1014632933,BR,45
1014638056,GBK,47
1014638860,US,42
101466029,GBK,79
1014671117,BR,73
1014680652,GBK,24
1014685231,BR,68
1014686065,BR,42
1014692209,US,51
1014694874,BR,61
1014696126,US,62
1014702475,US,33
1014708315,GBK,51
1014721567,GBK,62
1014738284,BR,64
1014739191,US,56
1014750154,BR,33
1014756598,GBK,32
1014767016,BR,39
1014776957,BR,76
1014781470,US,60
1014793723,US,21
1014800259,US,28
1014812399,BR,61
1014813411,US,29
1014819105,BR,44
1014826692,US,19
1014836520,US,69
101483724,BR,65
1014847992,BR,48
1014853432,GBK,21
1014865233,BR,19
